어업별,품종별,어법별,행정구역별,판매형태별,항목,단위,2006.01 월,2006.02 월,2006.03 월,2006.04 월,2006.05 월,2006.06 월,2006.07 월,2006.08 월,2006.09 월,2006.10 월,2006.11 월,2006.12 월,2007.01 월,2007.02 월,2007.03 월,2007.04 월,2007.05 월,2007.06 월,2007.07 월,2007.08 월,2007.09 월,2007.10 월,2007.11 월,2007.12 월,2008.01 월,2008.02 월,2008.03 월,2008.04 월,2008.05 월,2008.06 월,2008.07 월,2008.08 월,2008.09 월,2008.10 월,2008.11 월,2008.12 월,2009.01 월,2009.02 월,2009.03 월,2009.04 월,2009.05 월,2009.06 월,2009.07 월,2009.08 월,2009.09 월,2009.10 월,2009.11 월,2009.12 월,2010.01 월,2010.02 월,2010.03 월,2010.04 월,2010.05 월,2010.06 월,2010.07 월,2010.08 월,2010.09 월,2010.10 월,2010.11 월,2010.12 월,2011.01 월,2011.02 월,2011.03 월,2011.04 월,2011.05 월,2011.06 월,2011.07 월,2011.08 월,2011.09 월,2011.10 월,2011.11 월,2011.12 월,2012.01 월,2012.02 월,2012.03 월,2012.04 월,2012.05 월,2012.06 월,2012.07 월,2012.08 월,2012.09 월,2012.10 월,2012.11 월,2012.12 월,2013.01 월,2013.02 월,2013.03 월,2013.04 월,2013.05 월,2013.06 월,2013.07 월,2013.08 월,2013.09 월,2013.10 월,2013.11 월,2013.12 월,2014.01 월,2014.02 월,2014.03 월,2014.04 월,2014.05 월,2014.06 월,2014.07 월,2014.08 월,2014.09 월,2014.10 월,2014.11 월,2014.12 월,2015.01 월,2015.02 월,2015.03 월,2015.04 월,2015.05 월,2015.06 월,2015.07 월,2015.08 월,2015.09 월,2015.10 월,2015.11 월,2015.12 월,2016.01 월,2016.02 월,2016.03 월,2016.04 월,2016.05 월,2016.06 월,2016.07 월,2016.08 월,2016.09 월,2016.10 월,2016.11 월,2016.12 월,2017.01 월,2017.02 월,2017.03 월,2017.04 월,2017.05 월,2017.06 월,2017.07 월,2017.08 월,2017.09 월,2017.10 월,2017.11 월,2017.12 월,2018.01 월,2018.02 월,2018.03 월,2018.04 월,2018.05 월,2018.06 월,2018.07 월,2018.08 월,2018.09 월,2018.10 월,2018.11 월,2018.12 월,2019.01 월,2019.02 월,2019.03 월,2019.04 월,2019.05 월,2019.06 월,2019.07 월,2019.08 월,2019.09 월,2019.10 월,2019.11 월,2019.12 월,2020.01 월,2020.02 월,2020.03 월,2020.04 월,2020.05 월,2020.06 월,2020.07 월,2020.08 월,2020.09 월,2020.10 월,2020.11 월,2020.12 월,2021.01 월,2021.02 월,2021.03 월,2021.04 월,2021.05 월,2021.06 월,2021.07 월,2021.08 월,2021.09 월,2021.10 월,2021.11 월,2021.12 월,2022.01 월,2022.02 월,2022.03 월,2022.04 월,2022.05 월,2022.06 월,2022.07 월,2022.08 월,2022.09 월,2022.10 월,2022.11 월,2022.12 월,2023.01 월,2023.02 월,2023.03 월,2023.04 월,2023.05 월,2023.06 월,2023.07 월,2023.08 월,2023.09 월,2023.10 월,2023.11 월,2023.12 월,2024.01 월,2024.02 월,2024.03 월,2024.04 월,2024.05 월
계,노래미류,계,계,계,생산량:계,,122,93,167,236,423,462,213,219,255,273,244,261,178,141,238,438,495,426,310,203,114,206,110,107,158,112,250,351,311,390,471,236,134,221,69,57,133,99,128,304,302,429,262,282,221,197,104,53,59,45,69,234,266,351,244,184,145,334,106,66,86,52,128,234,300,240,223,172,194,312,94,68,100.37509,88.03261,147.26796,339.91883,408.71896,391.6069,239.40484,141.95382,145.19766,205.5724,74.60362,58.61844,77.30657,54.13004,140.19271,225.50046,374.34962,240.5933,209.13966,112.13155,77.10118,186.42044,37.06227,23.55205,67.49888,52.33999,124.26614,178.41533,191.54428,235.14908,176.83995,119.31987,136.64086,204.95872,55.49679,27.48689,66.77594,57.85847,149.90831,204.85,205.325,231.22265,219.06158,153.20672,136.42426,229.25224,31.72948,25.61095,57.23171,61.37965,129.40476,191.50086,185.93043,158.32113,125.51845,84.8719,86.13393,126.51104,41.40851,19.53746,58.14895,51.69477,153.52133,133.09905,154.43681,133.27053,101.19465,73.23747,92.61278,100.17737,39.06744,14.92922,61.27909,50.80145,76.3954,100.4314,133.9313,144.5629,128.3616,88.0493,103.1028,127.723,40.0858,24.5195,64.92244,51.17488,79.89737,124.01507,144.46227,158.2414,111.3361,84.4246,67.3775,101.9061,32.9099,21.8721,67.88212,51.26623,65.63428,97.2166,132.2871,136.0683,123.9588,66.5727,52.4629,83.2512,27.9027,20.0745,53.02097,42.01366,81.97605,123.07667,138.6477,136.0514,142.6191,88.2878,58.3509,81.1461,23.2605,15.5393,51.31259,37.25503,83.29508,112.81893,116.73924,95.4575,87.4093,49.0888,44.0912,71.8399,14.3711,12.2457,59.36335,49.6098,76.1219,98.6635,107.3939,101.4122,86.7476,45.4364,38.5195,83.5668,21.7323,13.343,41.7581,30.6312,48.0899,90.6189,69.1033
계,부세,계,계,계,생산량:계,,0,0,0,0,7,11,4,95,3,0,1,4,6,1,4,0,30,14,0,0,3,4,10,5,14,12,30,4,16,16,4,3,7,7,21,32,15,9,18,1,20,43,2,1,18,8,9,4,5,8,19,15,17,12,16,1,5,14,68,12,14,14,56,17,22,21,6,2,38,12,11,12,7.32,10.008,10.588,7.11575,33.746,14.51518,3.36775,0.979,10.8028,8.96686,20.834,24.064,10.338,20.755,27.864,4.416,42.47238,16.89424,8.69319,1.88454,7.25444,10.37449,20.553,18.508,33.80601,24.988,172.973,92.66876,45.37803,35.40743,6.71464,13.06741,32.10045,38.80865,25.539,35.735,65.425,36.551,55.887,60.97313,139.16705,57.22231,26.89005,14.32788,36.2494,80.61117,43.38997,46.373,53.392,22.927,92.601,44.01442,74.83125,44.04891,7.80322,3.61978,10.8735,28.47788,27.584,23.953,81.895,34.843,112.906,14.1385,67.07379,40.26922,1.43152,3.54041,3.02106,12.39872,15.353,35.095,162.29725,88.447,101.612,82.6131,128.2569,48.2856,5.4209,7.1915,4.1253,4.3091,11.0785,49.258,73.489,30.54,29.81805,27.39601,37.23289,34.7598,5.4158,7.1754,20.0527,16.7406,16.3743,22.4347,126.44021,9.679,18.204,12.7844,41.8442,51.0168,9.8062,1.2489,4.1669,4.0674,9.2339,18.8637,19.321,6.404,14.87248,12.39132,35.693,55.4628,4.4301,0.4891,2.1002,4.8503,40.6895,11.46,19.05632,27.834,30.96404,11.50519,45.84076,26.4917,0.9429,4.0421,2.9419,4.0162,7.0248,4.0861,13.125,10.744,22.306,30.5396,72.108,24.6533,4.4286,0.9828,3.5596,14.6202,17.8842,20.983,31.1388,9.827,14.9144,30.255,100.2698
계,삼치류,계,계,계,생산량:계,,5596,3045,4546,1276,996,186,273,610,2134,3084,4499,10239,8331,6394,3053,3715,1161,149,236,765,1044,2997,4507,9847,7068,3708,4953,1806,869,176,405,420,1677,3424,6134,10169,5920,3542,2990,1620,929,98,212,725,2803,5750,5266,6938,5233,4439,1635,915,907,164,161,558,2103,6541,8773,4349,3111,3966,1708,916,712,145,246,843,1890,5505,6969,3283,3414.9452,2355.2489,1452.9028,785.7074,999.10775,120.52125,355.11704,480.76826,2659.45643,7601.06083,7873.97611,5277.72268,4526.51466,2571.14316,990.3801,1777.03943,874.59212,141.9785,170.31161,714.76216,2681.86656,5099.02135,5617.11467,4229.47106,3107.03304,2053.24535,1392.22615,978.9475,590.27308,268.3323,310.41327,754.32549,3098.2099,6918.28617,5232.0305,4833.84118,3550.13147,3515.79557,2424.52233,1209.85823,462.23883,156.38166,306.67728,1029.75341,4136.2908,8571.30986,6168.61122,6340.1363,4882.76999,3592.51579,1301.37762,1286.83254,718.30359,136.64003,198.248,1266.39049,2702.0661,6337.44136,8137.47218,5325.52647,2456.86201,1994.03743,1499.66781,1099.9193,422.1828,204.05825,237.30899,1205.1437,8208.33639,8616.81694,8856.36309,3504.85393,2120.14829,3053.61324,1179.9308,734.511,371.9982,467.1623,644.9697,1127.4737,3937.4269,9415.9352,4442.4938,4593.4352,3952.30669,2834.42779,1753.80565,1868.01341,1326.55891,392.6703,696.0467,1393.0842,3795.8832,9122.2032,5936.3001,4769.6116,2625.41592,1390.20094,1573.23864,2316.7219,466.0042,910.1705,1442.9353,699.6423,4316.0673,7311.335,5305.2098,4591.7839,3373.4693,2396.3313,2368.22123,1690.74328,75.9575,789.2292,1296.6766,1452.9258,4324.1118,7257.9899,3750.3176,2174.2522,3549.79152,1167.17972,2321.75722,895.62274,16.54323,588.1325,1144.9023,1194.6784,7745.8067,9108.6424,5684.7207,2237.6265,2352.51153,2562.3158,1317.0211,1266.4467,85.68,608.3514,4012.1438,1689.2487,11998.3523,13484.9423,3446.2423,2868.6038,4681.2471,3513.2003,1338.0594,769.3196,69.5386
계,상어류,계,계,계,생산량:계,,28,9,14,20,22,28,7,5,12,14,22,27,62,15,25,31,13,7,7,1,7,16,25,18,27,21,18,23,23,18,12,5,4,32,30,32,16,33,22,39,44,32,12,28,23,27,41,24,21,41,101,103,49,58,30,12,11,10,39,50,51,11,62,42,31,19,11,29,17,22,24,26,38.8774,16.1013,23.7058,25.1714,48.99324,24.1477,9.32142,7.6076,18.2826,63.78056,21.9342,15.43858,52.45579,20.75162,46.60044,39.86548,46.48215,20.1257,12.56237,8.89709,12.12301,28.1964,28.6536,14.9211,32.57571,12.52757,15.89498,37.457,41.286,31.80572,10.27305,25.05844,26.25887,20.45097,16.23547,23.779,21.08295,28.68469,28.40929,18.87547,30.7503,15.50075,12.73141,7.55056,28.20776,37.47508,24.90863,12.988,20.60186,10.177,12.12244,21.4245,36.64547,15.4173,9.5398,4.90367,23.33914,11.91167,45.11461,11.36647,18.37137,7.626,10.32803,8.84505,22.6619,19.85144,8.07327,7.46918,26.30049,21.92661,14.19092,11.69495,44.735,11.325,7.7373,8.3553,11.1124,11.5809,5.7112,6.5584,17.0567,10.4028,26.7951,22.7925,21.88231,6.179,9.74332,13.43137,15.1186,16.2805,23.3158,5.6126,12.6122,11.8921,28.3692,32.2015,61.43054,5.07537,5.04573,10.617,23.6456,23.0314,6.1608,4.5167,6.4563,22.932,27.8974,11.2633,22.08534,41.3509,23.27628,17.26854,16.1134,6.7649,3.9285,2.5676,9.2627,17.5882,56.8051,15.5141,15.29879,4.22807,9.22369,47.8423,22.73891,5.8892,6.5555,14.898,11.9447,11.2097,43.72,16.0014,26.09766,3.7958,36.994,17.5368,29.4551,5.4748,4.4179,3.067,3.0884,26.2432,35.5973,9.2088,42.9938,12.1945,9.6483,15.8235,12.1037
계,서대류,계,계,계,생산량:계,,59,32,25,43,136,337,316,327,224,126,120,142,102,63,47,66,439,410,327,191,197,45,45,47,67,75,56,78,157,170,153,184,243,111,97,87,66,73,63,104,144,161,73,78,302,140,112,114,128,70,78,68,166,214,140,97,210,124,101,81,66,31,37,61,182,199,179,147,140,175,186,98,111.27604,68.53264,48.53099,60.30169,151.33188,204.19496,133.098,66.63589,142.89798,106.6832,152.87386,105.42344,85.449,66.20496,53.38453,78.1424,165.00196,224.58888,87.09834,66.23224,165.42965,52.51776,47.7731,65.49831,58.26983,53.71655,71.19971,71.40353,193.16369,296.22629,179.55992,136.77986,120.59068,72.30251,67.20867,70.01529,47.3397,48.921,76.96441,82.26151,308.09799,301.48982,86.61676,83.78545,130.86017,67.08663,47.21975,59.19906,43.09,29.9924,59.68968,117.04693,285.69291,277.72601,86.69401,85.41896,240.11981,74.4897,55.4741,44.33663,60.84934,46.804,135.58218,163.01283,459.84704,282.55498,62.42241,92.8269,220.40284,53.9921,63.77031,39.77073,88.19771,98.37788,91.8206,172.3847,460.5742,274.9022,91.4961,104.9838,254.8341,76.0449,105.3573,71.6682,117.51149,65.98154,130.28364,129.06083,403.72628,421.70507,115.6985,93.747,216.0117,120.6715,121.7068,102.0067,102.9167,113.75603,120.30142,186.2124,470.6454,691.4407,69.4957,47.4498,191.1296,74.376,87.2431,91.3139,96.56096,62.27472,117.53768,180.25195,398.7239,406.3151,45.248,86.1193,320.6426,99.1067,102.1921,101.5123,84.97147,59.25773,89.5761,130.06148,315.28232,289.3629,63.7387,41.4667,175.0615,59.2497,86.0044,98.8745,77.20966,51.2915,79.8206,144.9777,347.4751,445.4437,61.6245,50.1504,154.348,75.2465,55.0104,57.7753,64.2741,53.4035,95.3212,174.6388,548.3217
계,성대류,계,계,계,생산량:계,,90,29,46,47,119,172,121,58,45,53,61,47,89,57,29,28,86,44,46,17,36,112,109,76,112,57,34,83,150,130,113,50,75,73,112,146,135,89,40,57,69,70,49,46,39,32,44,58,77,36,36,73,104,150,111,52,32,80,110,118,159,40,40,41,101,88,81,56,65,137,163,92,135.10906,78.89704,76.56235,145.01866,199.5906,170.4456,106.57623,49.05859,90.43877,137.67263,202.72037,192.00802,127.77139,100.27112,72.47541,158.5191,186.83803,129.12777,127.91541,100.97929,69.11201,91.86836,204.50132,194.54861,173.03727,49.61361,75.15728,156.5327,337.89616,111.69732,110.23023,71.41917,75.40679,129.37059,182.90873,187.8539,239.24284,71.594,82.8695,108.87919,158.95397,103.03063,64.16424,69.90372,81.30952,125.90366,153.99852,158.58484,165.94204,65.64714,47.23251,76.57185,192.66526,125.03666,67.72966,48.06174,34.79388,103.09465,133.78134,185.51111,157.55392,54.45455,81.07363,85.70119,109.63874,111.78793,77.57573,47.1856,71.13918,128.47508,155.21432,217.07827,197.5,96.80199,52.0794,149.1189,132.5249,133.7229,80.398,76.5239,67.1614,131.8231,198.171,189.6935,278.04919,158.33098,113.43832,147.92718,217.00536,99.0194,79.4667,45.4212,45.9518,121.6502,167.2096,186.6596,153.00439,114.40105,93.5065,232.1816,319.4964,432.9799,123.4006,95.7832,60.4927,165.2447,277.4295,311.1774,140.16959,78.40674,124.24632,343.18075,335.7736,179.6832,120.078,44.2147,31.4024,88.2792,139.7424,175.671,204.21861,85.76356,86.24505,243.94764,210.72305,114.5593,90.4251,69.1731,57.2239,126.536,160.2396,192.9965,192.98986,94.2343,84.1425,99.5339,189.8825,153.7431,112.753,35.9159,39.4124,103.55,154.0265,133.1418,150.984,97.9824,66.6726,122.1952,108.8218
계,송어류,계,계,계,생산량:계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221,,,,,,,,0.05,,,,,,,,,0.054,0.02,10.449,0.176,0.024,,,,,,,,,1.22375,0.186,20.11485,1.425,0.03,,,,,,,,1.314,0.251,6.876,1.368,1.804,0.774,,,,,,,,0.108,0.1749,0.7949,1.566,1.368,,,,0.6762,,,,0.003,0.28642,0.01,0.2,,,,,,,,,,,,0.0408,,,,,0.0505,0.0338,,,,,,,,,,,,,0.15,,0.78962,0.05484,,,,,,,,,,,,,,,,,,,,,0.2079,,,,0.7632,
계,쏨뱅이,계,계,계,생산량:계,,9,4,7,9,21,14,10,4,11,22,18,14,7,9,7,17,32,25,14,3,7,20,33,12,13,9,12,19,34,22,18,16,22,22,25,11,24,11,10,16,31,28,26,18,24,33,21,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계,삼세기,계,계,계,생산량:계,,29,15,34,51,55,18,16,1,1,14,24,63,58,20,14,41,108,30,3,28,20,7,31,23,15,14,21,53,51,24,3,0,1,18,26,3,16,7,15,27,43,36,20,3,2,38,24,22,29,12,36,52,57,91,51,79,89,89,210,78,25,17,24,14,65,51,1,34,41,149,138,35,24.24,23.1816,22.14673,45.90531,82.43595,60.9263,32.7083,35.2768,101.777,80.35535,142.52525,43.08425,37.40272,22.11853,32.75041,42.75519,101.42836,57.75279,23.86101,30.78532,21.12138,61.344,59.13957,32.83214,15.60134,31.93815,36.13609,56.17695,117.36342,52.23124,15.31439,26.616,21.78809,50.96759,65.84024,26.25678,12.68663,9.50062,35.90442,45.79413,117.00773,89.18164,26.08854,11.85539,20.17548,54.93123,62.31101,24.12484,32.834,16.9252,39.77645,79.57834,81.3735,41.93469,27.29301,26.66337,31.3802,70.28493,52.81359,26.8343,32.20942,15.08838,50.31215,76.42193,79.04344,35.17159,15.37004,28.9538,20.49357,56.5572,41.67303,26.89215,22.5715,18.29511,48.3633,46.6263,87.5439,59.9364,15.1224,21.2481,23.166,75.2007,52.2811,21.1877,24.84175,13.38499,28.39793,38.96804,49.13675,20.9217,20.3874,4.1102,6.5719,41.4915,40.1444,20.8882,34.26114,22.20036,24.57774,44.882,42.9403,19.7885,24.7081,31.505,34.189,36.7765,37.6901,15.2858,21.92688,17.74607,26.89696,35.72617,26.8761,17.4892,15.7919,15.6265,18.9097,39.6922,28.1626,12.9688,19.9181,13.49978,25.70192,33.28173,28.43814,12.7173,14.9319,9.491,15.0204,38.2569,32.1405,20.6655,16.67339,22.5928,26.6057,32.9724,41.1276,17.8733,21.1668,29.4138,12.5543,28.5547,25.3005,22.0247,13.493,11.1866,19.2956,20.4479,13.3199
계,숭어류,계,계,계,생산량:계,,767,796,1028,1686,1497,980,283,225,257,299,496,521,567,750,1543,2660,1685,1043,579,355,242,450,634,804,696,631,1003,1162,976,571,447,638,521,680,412,511,491,563,724,1130,896,528,210,187,144,407,439,459,363,410,665,1347,1842,318,259,130,135,183,368,567,502,677,784,1880,1511,417,192,62,35,132,350,370,361.3541,350.70183,502.44724,802.06383,1035.62151,444.89303,119.252,137.61013,105.52776,207.62492,319.44818,365.62504,297.49391,296.66422,408.1553,724.97292,437.22352,144.44136,77.0151,69.19193,57.57002,138.06661,216.65361,300.47047,260.47961,278.71531,295.48971,586.85473,432.76993,183.30121,41.81457,56.6935,72.78793,112.61314,241.91299,380.168,314.0503,158.51993,433.85757,671.66409,709.78571,238.48993,50.12882,51.26618,51.44817,117.59043,158.55684,186.49041,165.28252,232.43944,342.48916,295.4824,327.64543,100.05856,149.12852,48.16314,35.37362,86.78348,110.63034,163.98842,173.33221,158.56556,304.7364,423.81434,293.25928,140.09855,25.84144,48.24402,85.391,65.14977,165.4235,115.64724,400.35574,394.46366,533.2792,676.0778,710.8385,581.4896,311.3198,137.4865,132.1885,257.7069,367.5651,457.7842,371.22122,337.76617,694.83744,890.88576,705.85652,488.8769,264.9704,468.1437,190.2624,198.4175,347.5275,334.2835,190.0095,249.02499,428.99123,564.95725,460.9744,400.9289,185.6361,172.1468,199.2869,519.8645,488.1864,254.2684,276.3408,361.4313,647.14465,694.78895,557.2075,395.795,271.5913,107.9797,100.6446,306.4608,409.2103,355.0569,376.82874,312.66475,627.96293,1452.1647,461.51279,330.9738,171.1232,97.6128,111.8981,213.0554,364.9546,366.9144,229.59276,514.9252,761.0877,711.5833,430.2367,179.9499,139.2902,99.9166,150.1133,129.7883,352.4621,172.7773,279.7702,221.148,569.911,1411.0434,874.5894
계,아귀류,계,계,계,생산량:계,,1366,919,1341,1373,1863,913,553,355,642,501,756,1644,2728,1290,1286,1596,1875,1159,444,358,317,742,975,1647,2163,1243,2011,1974,2272,1537,657,523,706,1434,1511,1900,1786,1558,2023,2033,2464,1162,507,286,476,787,721,1158,1393,887,1256,1440,1962,1176,853,427,484,831,1197,1198,2328,1224,1559,1966,2605,1396,455,424,446,711,1148,1546,1457.05341,1152.64253,1280.61886,1550.86812,2234.1228,1031.06983,346.131,263.517,326.00178,508.6718,876.89062,1062.58675,1223.81902,866.26099,1137.59427,1482.47124,1779.85622,1067.64144,548.91589,359.54158,483.15205,721.72689,903.65547,1111.79321,1187.70015,1133.17319,1004.20158,1622.97954,2234.70003,1027.90978,554.09219,428.13054,574.61899,689.7763,928.13919,1517.38652,1666.43111,898.54334,1045.04689,1507.52842,2204.90562,940.38813,354.82713,330.92877,398.94316,543.87008,776.44562,1220.28961,1478.12122,996.0535,1415.83343,1741.08241,1847.37177,1025.48166,546.89532,411.03834,489.30997,824.10884,1315.40081,1747.02508,2063.54639,1610.84391,1772.80013,1930.62674,1529.38452,888.95246,584.18485,653.48191,876.99723,736.16756,1116.2686,1571.86673,1635.53311,916.65165,916.2798,1389.8354,1738.6099,1211.8932,535.6823,491.0049,550.8423,930.662,1359.3143,1771.4509,2445.30452,1563.42902,2126.64834,2307.6907,2897.23854,1731.2645,761.2982,568.9435,538.2485,873.9302,1058.0693,1585.6941,1385.17525,1096.4627,1107.25032,1332.0499,1640.1286,1242.9649,711.652,565.5978,510.3173,735.3394,1345.2632,1775.4461,1551.8964,1643.02635,2519.67585,2815.67182,1935.33149,1168.2532,695.1862,493.3217,517.3129,752.2086,1030.124,1732.2183,1663.08148,1154.43035,1347.78414,1624.2542,2114.66713,977.3521,578.7514,485.76,342.8085,710.149,947.0264,1165.2524,1414.46331,942.7393,1237.992,1184.3106,1566.1561,886.0801,824.6873,429.3147,524.38,635.5867,856.0646,1383.0188,1421.0198,902.4023,1405.472,2123.7729,1358.7181
계,까나리,계,계,계,생산량:계,,0,,,,464,906,176,,,,,,,,2,114,685,106,724,,,,,,,0,1,235,3356,2376,734,,,,,,,,,,1432,947,1,,,,,,315,,0,175,3025,7851,86,6,138,435,460,1066,411,,78,278,2502,2880,2,1,2,193,439,653,475.18845,0.12,57.152,238.1675,524.873,1376.371,0.089,,0.02,5.248,300.43685,1283.28295,159.36095,0.895,84.6,108.9083,407.12672,1245.261,0.97,0.48,,74.17602,379.34598,1041.81937,464.61378,0.01,26.48249,99.99918,239.108,298.3264,,,,11.2505,224.24132,1213.38547,322.37729,,0.18,21.01208,800.1623,614.50584,6.963,,,23.03406,89.01533,232.5151,43.73765,,,4.717,1837.8282,4324.995,9.899,,,11.073,305.305,727.638,286.61876,,,26.2494,1819.4072,4573.16165,14.035,,,4.292,104.062,196.39684,507.3686,0.02,,13.0805,1173.5977,4374.2987,0.44,0.075,,77.179,343.108,558.6515,446.30058,1.603,0.77,94.01916,3443.69214,8743.6798,14.5,0.09,,126.9412,466.5875,913.485,334.12931,0.002,0.85,139.049,6851.4116,4939.0399,3.0509,,0.8248,11.993,164.5528,750.8378,406.64537,0.06,9.7804,1102.19156,11329.3492,3779.7605,,0.005,,82.9658,297.3657,767.6971,284.52656,,1.59865,495.41389,15217.7528,3582.887,3.099,0.023,,174.5135,529.355,760.2059,507.21278,,61.5,1577.635,2932.369,321.731,0.009,,0.13,11.349,290.2768,674.7826,259.9258,,,236.55,3290.711
계,양미리,계,계,계,생산량:계,,54,,0,,13,0,12,6,75,491,1211,2335,70,0,3,15,1,2,0,,0,462,1102,2027,338,,0,3,0,0,0,,0,640,989,2063,382,4,4,1,1,0,,0,2,891,602,1616,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계,양태류,계,계,계,생산량:계,,128,85,108,131,429,307,192,162,113,62,85,146,194,60,53,160,470,214,218,96,40,36,97,152,131,56,70,359,695,165,76,80,83,80,87,200,137,87,124,378,583,208,75,52,158,86,132,200,93,83,138,398,714,186,165,41,94,91,124,88,107,98,123,308,1092,278,115,47,25,34,42,62,47.73381,27.53889,73.18106,203.34923,882.39608,249.79078,76.82128,27.80386,63.08202,41.24755,122.82214,78.4442,44.754,31.33406,37.86699,276.11175,866.10852,155.67141,57.07202,36.38514,39.86692,43.46853,81.8532,78.09981,57.0429,43.84556,38.33754,353.05318,699.34529,146.88423,72.08057,34.95271,38.68695,24.80949,61.99315,113.81965,95.22416,88.08667,201.10152,315.85565,767.2436,165.41188,79.86405,37.90542,47.49245,32.55273,60.92526,92.51177,84.08089,79.92513,193.67843,375.57517,562.63698,156.25873,54.66885,32.53036,53.69345,37.49294,70.06651,94.77649,171.9814,148.27994,273.09506,483.88355,566.13876,142.28312,47.25295,36.64697,49.75236,65.85845,98.95946,61.7778,106.95695,233.83586,127.2495,344.694,653.7191,191.2792,109.7242,39.1961,40.2883,47.871,93.7995,75.2407,198.12252,141.99682,81.22626,311.90474,571.42032,220.18905,105.3429,40.4521,34.8001,61.0832,73.3378,61.5521,70.06609,67.70686,69.34047,236.5945,443.3535,184.2057,117.6736,31.7895,43.7677,25.9613,45.3438,45.6468,72.85788,38.99777,53.66745,348.64325,402.4715,255.3164,119.9239,27.9107,31.2762,22.9884,48.4666,93.309,66.62684,82.96098,150.87973,180.59875,520.82246,140.0697,110.0859,38.6375,16.4023,42.0178,100.6895,77.8048,71.10273,104.9389,116.6346,404.4317,361.8027,155.3502,40.4874,20.8309,22.123,26.984,72.6966,83.3789,58.9359,55.4525,95.6557,416.4655,307.8485
계,연어,계,계,계,생산량:계,,,0,,0,,0,,0,0,32,5,0,0,,,,,,,,0,89,13,0,,,0,,,,,,1,140,45,0,,,,,,,,0,5,15,5,,,,,,,,,0,2,144,31,0,0,,,,0,0,0,0,1,41,18,0,0.003,,,0.053,,0.01,,,0.771,30.6016,15.518,0.012,,,,,,,,0.01,2.497,116.56256,12.45458,0.222,,,,1.28531,0.013,0.001,,0.004,5.284,285.20644,23.96426,,,,,,,,,,8.00951,308.84155,86.8478,0.002,,,,0.012,,,,,1.598,162.69944,30.34248,0.02,,,,,,,,,1.95112,127.9828,12.84475,0.002,,,,,,,,,10.7145,164.9652,25.5241,0.459,,,,,,,,,6.5195,71.8133,14.3753,2.8392,,,,,,,,,4.8165,86.1892,8.3595,0.016,,,,,0.003,,,0.005,1.466,144.7662,11.2219,0.098,,,,0.15423,,,,,5.182,97.3168,10.8211,0.002,,,,,,,,,0.961,67.4882,14.2115,0.094,,,0.015,,
계,임연수어,계,계,계,생산량:계,,32,73,253,371,318,139,32,9,7,23,12,25,173,412,320,209,81,22,5,3,1,9,23,8,136,183,268,46,34,15,2,2,5,5,60,2,11,27,32,30,26,14,5,5,6,14,11,10,101,166,261,526,227,99,30,20,11,17,8,4,13,4,9,10,21,11,3,2,1,1,4,2,49.0237,76.6969,155.75985,111.60382,86.52134,22.4618,3.87042,1.35199,1.6465,2.82208,8.6265,30.95608,104.21677,179.32372,346.70903,232.36875,126.35202,53.05168,30.70652,13.92365,9.75267,8.43066,9.48156,21.82288,155.03605,208.5113,310.66031,213.88461,100.70942,30.08139,9.78285,11.44863,14.1757,2.509,23.75955,44.50226,377.07756,122.77316,218.33844,258.24182,222.47732,89.50613,39.19626,19.77944,5.4257,9.36949,8.87375,76.82288,329.91147,293.16054,626.35579,1052.62209,605.83798,280.58332,139.84167,84.78408,24.7168,17.0683,28.43356,24.16326,14.09231,16.02767,41.51645,19.13774,25.8607,12.522,8.58224,6.18574,5.56483,6.50712,10.06597,5.51916,67.49053,170.62421,148.9985,52.1411,21.3903,26.839,14.8225,20.8349,37.7883,59.7483,87.1501,32.0018,89.26923,375.76331,486.45707,590.08679,287.68119,135.98718,70.0537,32.9459,21.7074,52.3892,56.2962,27.1269,3.43364,50.19728,129.80019,134.2897,82.1779,18.0973,14.8797,9.7522,20.2417,92.1388,39.1597,34.8204,105.25427,184.3494,708.3287,1292.78684,564.99889,292.0097,112.8628,22.2118,16.8997,34.818,51.8713,28.2519,42.48961,57.8564,278.61872,766.68807,400.28039,167.0662,185.241,141.122,93.6165,83.4907,26.5808,6.5641,34.12635,119.7814,193.5632,188.6496,189.6684,139.6024,101.7801,42.2458,48.1369,17.5119,19.365,10.0693,20.6305,12.2506,92.6999,103.5392,164.8874
